-12571.786,42602.173,0.0672015,53
-12564.485,42446.596,0.067030002,58
-12557.211,42291.019,0.066858504,62
-12549.964,42135.44,0.066687009,66
-12542.743,41979.861,0.066515568,69
-12535.549,41824.281,0.066344076,74
-12528.382,41668.701,0.066172588,78
-12521.242,41513.12,0.066001099,82
-12514.128,41357.538,0.065829589,85
-12507.041,41201.956,0.065658104,89
-12499.981,41046.372,0.065486623,93
-12492.948,40890.789,0.065315146,98
-12485.941,40735.204,0.065143666,102
-12478.961,40579.619,0.064972165,106
-12472.008,40424.033,0.064800692,110
-12465.082,40268.446,0.064629194,114
-12458.182,40112.859,0.064457699,117
-12451.309,39957.272,0.064286229,121
-12444.462,39801.683,0.064114738,125
-12437.643,39646.094,0.063943248,129
-12430.85,39490.504,0.063771759,134
-12424.084,39334.914,0.063600272,138
-12417.345,39179.323,0.063428815,142
-12410.632,39023.732,0.063257331,145
-12403.946,38868.139,0.063085824,150
-12397.287,38712.547,0.062914347,154
-12390.655,38556.953,0.062742842,158
-12384.049,38401.359,0.062571393,161
-12377.47,38245.765,0.062399893,166
-12370.918,38090.17,0.062228395,169
-12364.392,37934.574,0.062056901,174
-12357.894,37778.978,0.061885408,177
-12351.422,37623.381,0.061713968,182
-12344.976,37467.783,0.06154245,185
-12338.558,37312.185,0.061370962,189
-12332.166,37156.587,0.061199475,194
-12325.801,37000.988,0.061027992,197
-12319.463,36845.388,0.060856534,201
-12313.151,36689.788,0.060685028,206
-12306.866,36534.187,0.060513547,209
-12300.608,36378.586,0.060342043,214
-12294.377,36222.984,0.060170567,217
-12288.172,36067.382,0.059999094,222
-12281.994,35911.779,0.059827596,225
-12275.843,35756.175,0.059656099,229
-12269.718,35600.571,0.059484604,234
-12263.621,35444.967,0.059313163,238
-12257.549,35289.362,0.059141645,242
-12251.505,35133.757,0.058970157,246
-12245.488,34978.151,0.05879867,249
-12239.497,34822.544,0.058627183,253
-12233.533,34666.937,0.058455725,257
-12227.595,34511.33,0.058284216,261
-12221.685,34355.722,0.058112735,266
-12215.801,34200.114,0.05794123,269
-12209.944,34044.505,0.057769778,273
-12204.113,33888.896,0.057598277,277
-12198.31,33733.286,0.057426777,281
-12192.533,33577.676,0.057255304,285
-12186.782,33422.065,0.057083834,289
-12181.059,33266.454,0.056912339,293
-12175.362,33110.842,0.056740846,297
-12169.692,32955.23,0.056569354,301
-12164.049,32799.618,0.05639789,305
-12158.432,32644.005,0.056226402,309
-12152.842,32488.392,0.056054891,314
-12147.279,32332.778,0.055883431,318
-12141.743,32177.164,0.055711949,321
-12136.233,32021.55,0.05554044,325
-12130.75,31865.935,0.055368961,330
-12125.294,31710.32,0.055197481,334
-12119.864,31554.704,0.055026005,338
-12114.462,31399.088,0.054854504,341
-12109.086,31243.471,0.054683004,346
-12103.736,31087.855,0.054511533,349
-12098.414,30932.237,0.054340037,354
-12093.118,30776.62,0.054168566,357
-12087.849,30621.002,0.053997101,362
-12082.606,30465.384,0.053825584,366
-12077.391,30309.765,0.053654093,369
-12072.202,30154.146,0.053482606,373
-12067.04,29998.526,0.053311144,377
-12061.904,29842.907,0.053139659,382
-12056.795,29687.287,0.05296815,385
-12051.713,29531.666,0.052796693,389
-12046.658,29376.046,0.052625188,393
-12041.629,29220.425,0.052453708,398
-12036.628,29064.803,0.052282205,401
-12031.653,28909.182,0.05211073,405
-12026.704,28753.56,0.051939255,410
-12021.782,28597.937,0.051767756,414
-12016.888,28442.315,0.051596285,418
-12012.019,28286.692,0.05142479,421
